produit	handle	rang	url	largeur	hauteur	texte_alternatif
Sac à bouteille de vin isolé à l'asclépiade	sac-bouteille-vin	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/DSC09848.png?v=1782265389	1536	2048	Sac isotherme noir Lasclay pour bouteille de vin, ouvert sur sa doublure isolante bleue à la soie d'asclépiade, posé sur la roche avec une bouteille à l'intérieur.
Sac à bouteille de vin isolé à l'asclépiade	sac-bouteille-vin	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/WINE_BAG_-_FRONT_DETAIL_-_BEIGE_1.png?v=1782265390	1638	2048	Sac à vin isotherme beige à bandoulière noire, présenté à côté d'une bouteille, isolé à la soie d'asclépiade pour garder le vin frais
Sac à bouteille de vin isolé à l'asclépiade	sac-bouteille-vin	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/WINE_BAG_-_FRONT_DETAIL_-_YELLOW.png?v=1782265450	1638	2048	Sac à vin isotherme jaune moutarde à bandoulière noire, près d'une bouteille de vin, isolé à la soie d'asclépiade
Sac à bouteille de vin isolé à l'asclépiade	sac-bouteille-vin	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/WINE_BAG_-_FRONT_DETAIL_-_GREEN.png?v=1782265451	1638	2048	Sac à vin isotherme vert forêt à bandoulière noire, côte à côte avec une bouteille de vin, isolé à la soie d'asclépiade
Sac à bouteille de vin isolé à l'asclépiade	sac-bouteille-vin	13	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/WINE_BAG_-_FRONT_DETAIL_-_PINK.png?v=1782265450	1638	2048	Sac à vin isotherme rose à bandoulière noire et étiquette Lasclay, présenté près d'une bouteille de vin
Sac à bouteille de vin isolé à l'asclépiade	sac-bouteille-vin	14	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/WINE_BAG_-_FRONT_DETAIL_-_RED.png?v=1782265450	1638	2048	Sac à vin isotherme rouge à bandoulière noire, côte à côte avec une bouteille, isolé à la soie d'asclépiade
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-Glaciere_sac-a-dos-asclepiade.png?v=1782265451	759	920	Glacière sac à dos vert kaki Lasclay à rabat enroulable, présentée à côté d'une bouteille de vin, doublure isolante à la soie d'asclépiade.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30L-studio-01.jpg?v=1782265451	1229	1577	Sac à dos glacière 30 L Lasclay en coton ciré olive, vue de face, rabat enroulable fermé.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30L-studio-02.png?v=1782265451	1638	2048	Sac à dos glacière 30 L Lasclay en coton ciré olive, vue de dos, bretelles rembourrées.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30L-studio-03.png?v=1782265451	1638	2048	Sac à dos glacière 30 L Lasclay en coton ciré olive, vue de côté avec sa sangle à boucle.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30L-studio-04.png?v=1782265451	1638	2048	Sac à dos glacière 30 L Lasclay ouvert sur le côté, doublure isolante bleue à la soie d'asclépiade.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30L-studio-05.png?v=1782265453	1638	2048	Sac à dos glacière 30 L Lasclay refermé par son rabat roulé, vue de trois quarts avec longues bretelles.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30l-lifestyle-01.png?v=1782265334	1638	2048	Personne de dos en plein air portant un sac à dos glacière en coton ciré vert isolé à la soie d'asclépiade, à rabat roulé, pour la randonnée et le pique-nique.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30l-lifestyle-07.png?v=1782265451	1638	2048	Personne de dos portant le sac à dos glacière Lasclay sur un sentier boisé au printemps.
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30l-lifestyle-10.png?v=1782265452	1638	2048	Gros plan de la boucle et de la sangle de fermeture du sac isotherme Lasclay en toile ciree olive
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30l-lifestyle-08.png?v=1782265452	1638	2048	Bouteilles de vin glissees dans le sac isotherme Lasclay a doublure bleue, gardees au frais en plein air
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30l-lifestyle-11.png?v=1782265451	1638	2048	Mains refermant le rabat roll-top du sac isotherme Lasclay en toile ciree olive, dehors
Sac à dos glacière 30L	milkweed-cooler-backpack-30l	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Glaciere_sac-a-dos-noir.jpg?v=1750711975	1476	1801	Sac à dos glacière noir en coton ciré à rabat roulé, isolé à la soie d'asclépiade, garde aliments et boissons au froid, isolant végétal fait au Québec.
Sac à dos glacière 30L - IMPARFAIT Remis à neuf	sac-a-dos-glaciere-30l-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Glaciere_sac-a-dos-30L-asclepiade.jpg?v=1782265334	2048	1365	Sac isotherme en coton ciré vert olive à rabat roulé et boucle de cuir, isolé à l'asclépiade, présenté avec une bouteille de vin, isolation faite au Québec.
Sac à dos glacière 30L - IMPARFAIT Remis à neuf	sac-a-dos-glaciere-30l-imparfait	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30l-lifestyle-01.png?v=1782265334	1638	2048	Personne de dos en plein air portant un sac à dos glacière en coton ciré vert isolé à la soie d'asclépiade, à rabat roulé, pour la randonnée et le pique-nique.
Sac à dos glacière 30L - IMPARFAIT Remis à neuf	sac-a-dos-glaciere-30l-imparfait	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Glaciere_sac-a-dos-noir.jpg?v=1750711975	1476	1801	Sac à dos glacière noir en coton ciré à rabat roulé, isolé à la soie d'asclépiade, garde aliments et boissons au froid, isolant végétal fait au Québec.
Sac à dos glacière 30L - IMPARFAIT Remis à neuf	sac-a-dos-glaciere-30l-imparfait	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-milkweed-cooler-backpack-30L-studio-01.png?v=1782265334	1638	2048	Lasclay 30L milkweed cooler backpack in olive waxed canvas, front view showing the milkweed insulation label
Sac à lunch	lunchbag	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCHBOX-45FRONT_C_-RED.png?v=1782265390	1638	2048	Sac à lunch isotherme rouge Lasclay en toile de coton à doublure imperméable, rabat enroulable à boucle, isolant à la fibre d'asclépiade qui garde le repas frais, sur fond blanc.
Sac à lunch	lunchbag	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_RED.png?v=1782265390	1638	2048	Sac à lunch isotherme Lasclay en toile de coton rouge bourgogne ouvert de face, large doublure imperméable en PVC bleu royal garnie de soie d'asclépiade, boucles d'attache latérales.
Sac à lunch	lunchbag	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_1_-_RED.png?v=1782265390	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay rouge bourgogne, doublure imperméable en PVC bleu royal isolée à la soie d'asclépiade, pochette plate et étiquette de composition.
Sac à lunch	lunchbag	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_RED.png?v=1782265390	1638	2048	Sac à lunch isotherme rouge Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle, isolant à la soie d'asclépiade, sur fond blanc.
Sac à lunch	lunchbag	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_RED.png?v=1782265390	1638	2048	Sac à lunch isotherme Lasclay en toile de coton rouge bourgogne ouvert en trois quarts, doublure imperméable en PVC bleu royal isolée à la soie d'asclépiade, rabat enroulable à boucle.
Sac à lunch	lunchbag	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCHBOX-45FRONT_C_-YELLOW.png?v=1782265390	1638	2048	Sac à lunch isotherme jaune Lasclay en toile de coton à doublure imperméable, rabat enroulable à boucle, isolant à la soie d'asclépiade qui garde le repas frais, sur fond blanc.
Sac à lunch	lunchbag	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_YELLOW.png?v=1782265392	1638	2048	Sac à lunch isotherme Lasclay en toile de coton jaune moutarde ouvert de face, large doublure imperméable en PVC bleu vif garnie de fibre d'asclépiade, boucles d'attache latérales.
Sac à lunch	lunchbag	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_1_-_YELLOW.png?v=1782265390	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay jaune moutarde, doublure imperméable en PVC bleu vif garnie de soie d'Amérique, pochette plate et étiquette de composition cousue.
Sac à lunch	lunchbag	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_YELLOW.png?v=1782265390	1638	2048	Sac à lunch isotherme jaune moutarde Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle à clip, isolant à la soie d'Amérique, sur fond blanc studio.
Sac à lunch	lunchbag	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_YELLOW.png?v=1782265390	1638	2048	Sac à lunch isotherme Lasclay en toile de coton jaune moutarde ouvert en trois quarts, doublure imperméable en PVC bleu vif garnie de soie d'Amérique, rabat enroulable à boucle.
Sac à lunch	lunchbag	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCHBOX-45FRONT_C_-BLACK.png?v=1782265389	1638	2048	Sac à lunch isotherme noir Lasclay en toile de coton à doublure imperméable, rabat enroulable à boucle, isolant à la soie d'Amérique qui garde le repas frais, sur fond blanc.
Sac à lunch	lunchbag	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_BLACK.png?v=1782265389	1638	2048	Sac à lunch isotherme Lasclay en toile de coton noire ouvert de face, large doublure imperméable en PVC bleu royal garnie de soie d'asclépiade, boucles d'attache latérales, petite glacière souple.
Sac à lunch	lunchbag	13	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_1_-_BLACK.png?v=1782265389	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay noir, doublure imperméable en PVC bleu royal isolée à la soie d'asclépiade, pochette plate et coutures renforcées, garde le repas au frais.
Sac à lunch	lunchbag	14	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_BLACK.png?v=1782265389	1638	2048	Sac à lunch isotherme noir Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle, isolant à la soie d'asclépiade, sur fond blanc.
Sac à lunch	lunchbag	15	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_BLACK.png?v=1782265390	1638	2048	Sac à lunch isotherme Lasclay en toile de coton noire ouvert en trois quarts, doublure imperméable en PVC bleu royal isolée à la soie d'asclépiade, rabat enroulable à boucle de transport.
Sac à lunch	lunchbag	16	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2023-07-Lasclay-Lunch-4x5-360-2_711363eb-c6d5-4374-bbb3-b72f604a258c.gif?v=1770319942	819	1024	
Sac à lunch	lunchbag	17	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_C_-_GREEN.png?v=1782265451	1638	2048	Sac à lunch isotherme Lasclay en toile de coton vert kaki fermé, vu de trois quarts, rabat enroulable à boucle et étiquette cousue, doublure imperméable en PVC isolée à la soie d'asclépiade.
Sac à lunch	lunchbag	18	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_GREEN.png?v=1782265451	1638	2048	Sac à lunch isotherme Lasclay en toile de coton vert kaki ouvert de face, large doublure imperméable en PVC bleu vif garnie de fibre d'asclépiade, boucles d'attache latérales, sur fond blanc.
Sac à lunch	lunchbag	19	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_2_-_GREEN.png?v=1782265451	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay vert kaki, doublure imperméable en PVC bleu vif isolée à la soie d'asclépiade, pochette plate et étiquette de composition visibles.
Sac à lunch	lunchbag	20	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_GREEN.png?v=1782265451	1638	2048	Sac à lunch isotherme vert kaki Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle, isolant à la soie du Québec, sur fond blanc.
Sac à lunch	lunchbag	21	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_GREEN.png?v=1782265451	1638	2048	Sac à lunch isotherme Lasclay en toile de coton vert kaki ouvert en trois quarts, doublure imperméable en PVC bleu vif garnie de soie du Québec, rabat enroulable et boucle d'attache.
Sac à lunch	lunchbag	22	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCHBOX-45FRONT_C_-BEIGE.png?v=1782265451	1638	2048	Sac à lunch isotherme beige Lasclay en toile de coton à doublure imperméable, rabat enroulable à boucle, isolant à la soie d'asclépiade qui garde le repas frais, sur fond blanc.
Sac à lunch	lunchbag	23	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_BEIGE.png?v=1782265451	1638	2048	Sac à lunch isotherme Lasclay en toile de coton beige caramel ouvert de face, large doublure imperméable en PVC bleu vif garnie de fibre d'asclépiade, boucles d'attache latérales.
Sac à lunch	lunchbag	24	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_1_-_BEIGE.png?v=1782265451	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay beige caramel, doublure imperméable en PVC bleu vif isolée à la fibre d'asclépiade, surpiqûres et étiquette de composition visibles.
Sac à lunch	lunchbag	25	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_BEIGE.png?v=1782265451	1638	2048	Sac à lunch isotherme beige Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle, isolant à la soie d'Amérique, sur fond blanc.
Sac à lunch	lunchbag	26	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_BEIGE.png?v=1782265451	1638	2048	Sac à lunch isotherme Lasclay en toile de coton beige caramel ouvert en trois quarts, doublure imperméable en PVC bleu vif garnie de fibre d'asclépiade, rabat enroulable à boucle.
Sac à lunch	lunchbag	27	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCHBOX-45FRONT_C_-PINK.png?v=1782265511	1638	2048	Sac à lunch isotherme rose Lasclay en toile de coton à doublure imperméable, rabat enroulable à boucle, isolant à la soie du Québec qui garde le repas frais, sur fond blanc.
Sac à lunch	lunchbag	28	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_PINK.png?v=1782265511	1638	2048	Sac à lunch isotherme Lasclay en toile de coton rose poudré ouvert de face, large doublure imperméable en PVC bleu vif garnie de soie d'Amérique, boucles d'attache latérales, sur fond blanc.
Sac à lunch	lunchbag	29	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_1_-_PINK.png?v=1782265511	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay rose poudré, doublure imperméable en PVC bleu vif isolée à la fibre d'asclépiade, pochette plate et étiquette de composition visibles.
Sac à lunch	lunchbag	30	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_PINK.png?v=1782265511	1638	2048	Sac à lunch isotherme rose Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle, isolant à la fibre d'asclépiade, sur fond blanc.
Sac à lunch	lunchbag	31	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_PINK.png?v=1782265511	1638	2048	Sac à lunch isotherme Lasclay en toile de coton rose poudré ouvert en trois quarts, doublure imperméable en PVC bleu vif garnie de fibre d'asclépiade, rabat enroulable à boucle.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2023-07-Lasclay-Lunch-4x5-360-2_711363eb-c6d5-4374-bbb3-b72f604a258c.gif?v=1770319942	819	1024	
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_1756.jpg?v=1782265389	1536	2048	Sac à lunch isotherme noir Lasclay à rabat enroulable et boucle, doublure à la soie d'asclépiade, posé sur une table d'atelier.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_1757.jpg?v=1782265389	1536	2048	Gros plan de la toile noire enduite d'un sac isotherme Lasclay, montrant la texture résistante du tissu, dans l'atelier.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCHBOX-45FRONT_C_-BLACK.png?v=1782265389	1638	2048	Sac à lunch isotherme noir Lasclay en toile de coton à doublure imperméable, rabat enroulable à boucle, isolant à la soie d'Amérique qui garde le repas frais, sur fond blanc.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_FRONT_O_-_BLACK.png?v=1782265389	1638	2048	Sac à lunch isotherme Lasclay en toile de coton noire ouvert de face, large doublure imperméable en PVC bleu royal garnie de soie d'asclépiade, boucles d'attache latérales, petite glacière souple.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_DETAIL_1_-_BLACK.png?v=1782265389	1638	2048	Gros plan de l'intérieur d'un sac à lunch isotherme Lasclay noir, doublure imperméable en PVC bleu royal isolée à la soie d'asclépiade, pochette plate et coutures renforcées, garde le repas au frais.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_BACK_C_-_BLACK.png?v=1782265389	1638	2048	Sac à lunch isotherme noir Lasclay en toile de coton à doublure imperméable vu de dos, rabat enroulable fermé par une boucle, isolant à la soie d'asclépiade, sur fond blanc.
Sac à lunch IMPARFAIT	sac-a-lunch-imparfait	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LUNCH_BOX_-_45_FRONT_O_-_BLACK.png?v=1782265390	1638	2048	Sac à lunch isotherme Lasclay en toile de coton noire ouvert en trois quarts, doublure imperméable en PVC bleu royal isolée à la soie d'asclépiade, rabat enroulable à boucle de transport.
Sac de couchage / couverture de plein air d'asclépiade	sac-couchage-isole-fibre-asclepiade-canadien	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Sac-de-couchage_asclepiade_camping_dimensions_fin.png?v=1782265332	1254	1254	Dimensions du sac de couchage isolé à la soie d'asclépiade Lasclay : 190 cm sur 80 cm (75 po sur 31,5 po), pour le camping.
Sac de couchage / couverture de plein air d'asclépiade	sac-couchage-isole-fibre-asclepiade-canadien	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Sac-de-couchage_asclepiade_camping_oreiller.jpg?v=1782265332	1448	1086	Sac de couchage matelassé noir isolé à l'asclépiade, déroulé dans une tente avec oreiller et sac de compression, léger pour le camping.
Sac isotherme type «Tote bag»	insulated-tote-bag	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_45_FRONT_-_RED.png?v=1782265390	1638	2048	Sac fourre-tout isotherme rouge aux anses noires, vue de trois quarts, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_1.png?v=1782265390	1638	2048	Détail du sac fourre-tout jaune: fermeture éclair ouverte laissant voir la doublure isotherme bleue et l'anse noire
Sac isotherme type «Tote bag»	insulated-tote-bag	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_6.png?v=1782265390	1638	2048	Intérieur du sac fourre-tout jaune ouvert, doublure isotherme bleue isolée à la soie d'asclépiade, gardant une bouteille au frais
Sac isotherme type «Tote bag»	insulated-tote-bag	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_FRONT_FLAT_-_YELLOW.png?v=1782265390	1638	2048	Sac fourre-tout isotherme jaune moutarde vu de face à plat, longues anses noires et étiquette Lasclay
Sac isotherme type «Tote bag»	insulated-tote-bag	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_10.png?v=1782265390	1638	2048	Sac fourre-tout isotherme jaune et deux verres de vin blanc posés sur une roche, scène de pique-nique ensoleillé
Sac isotherme type «Tote bag»	insulated-tote-bag	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_8.png?v=1782265391	1639	2048	Sac fourre-tout isotherme jaune rempli de canettes de bière, posé sur une roche en plein air, une canette à côté
Sac isotherme type «Tote bag»	insulated-tote-bag	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_9.png?v=1782265392	1638	2048	Mains sortant des canettes fraîches d'un sac fourre-tout isotherme jaune posé sur une roche, en plein air
Sac isotherme type «Tote bag»	insulated-tote-bag	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_4494.png?v=1782265390	1638	2048	Petite besace isotherme orange Lasclay portée à la main, devant un mur de pierre, format compact pour les sorties.
Sac isotherme type «Tote bag»	insulated-tote-bag	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_45_FRONT_-_YELLOW.png?v=1782265390	1638	2048	Sac fourre-tout isotherme jaune moutarde aux anses noires, vue de trois quarts, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_45_FRONT_-_GREEN.png?v=1782265390	1638	2048	Sac fourre-tout isotherme vert forêt aux anses noires, vue de trois quarts, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_FRONT_FLAT_-_GREEN.png?v=1782265451	1638	2048	Sac fourre-tout isotherme vert forêt vu de face à plat, longues anses noires, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_4490vert.png?v=1782265452	1638	2048	Personne portant à l'épaule la besace isotherme vert olive Lasclay, par-dessus un manteau matelassé, devant un mur de pierre.
Sac isotherme type «Tote bag»	insulated-tote-bag	13	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_4494vert.png?v=1782265451	1638	2048	Besace isotherme vert olive Lasclay portée à la main près d'un mur de pierre, au coucher du soleil, pour transporter ses collations au frais.
Sac isotherme type «Tote bag»	insulated-tote-bag	14	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_45_FRONT_-_BLACK.png?v=1782265450	1638	2048	Sac fourre-tout isotherme noir aux anses noires, vue de trois quarts, doté d'un isolant végétal d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	15	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_FRONT_FLAT_-_BLACK.png?v=1782265451	1638	2048	Sac fourre-tout isotherme noir vu de face à plat, longues anses et isolant végétal d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	16	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_FRONT_FLAT_-_RED.png?v=1782265451	1638	2048	Sac fourre-tout isotherme rouge vu de face à plat, longues anses noires, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	17	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_45_FRONT_-_BEIGE.png?v=1782265451	1638	2048	Sac fourre-tout isotherme beige aux anses noires, vue de trois quarts, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	18	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_FRONT_FLAT_-_BEIGE.png?v=1782265451	1638	2048	Sac fourre-tout isotherme beige vu de face à plat, longues anses noires et étiquette Lasclay
Sac isotherme type «Tote bag»	insulated-tote-bag	19	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_45_FRONT_-_PINK.png?v=1782265451	1638	2048	Sac fourre-tout isotherme rose aux anses noires, vue de trois quarts, garde les aliments au frais grâce à l'asclépiade
Sac isotherme type «Tote bag»	insulated-tote-bag	20	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/TOTE_BAG_-_FRONT_FLAT_-_PINK.png?v=1782265451	1638	2048	Sac fourre-tout isotherme rose vu de face à plat, longues anses noires, isolé à la soie d'asclépiade
Sac isotherme type «Tote bag» IMPARFAIT	sac-isotherme-type-tote-bag-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_4494.png?v=1782265390	1638	2048	Petite besace isotherme orange Lasclay portée à la main, devant un mur de pierre, format compact pour les sorties.
Sac isotherme type «Tote bag» IMPARFAIT	sac-isotherme-type-tote-bag-imparfait	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_10.png?v=1782265390	1638	2048	Sac fourre-tout isotherme jaune et deux verres de vin blanc posés sur une roche, scène de pique-nique ensoleillé
Sac isotherme type «Tote bag» IMPARFAIT	sac-isotherme-type-tote-bag-imparfait	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_8.png?v=1782265391	1639	2048	Sac fourre-tout isotherme jaune rempli de canettes de bière, posé sur une roche en plein air, une canette à côté
Sac isotherme type «Tote bag» IMPARFAIT	sac-isotherme-type-tote-bag-imparfait	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Totebag_9.png?v=1782265392	1638	2048	Mains sortant des canettes fraîches d'un sac fourre-tout isotherme jaune posé sur une roche, en plein air
Sac isotherme type «Tote bag» IMPARFAIT	sac-isotherme-type-tote-bag-imparfait	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_4494vert.png?v=1782265451	1638	2048	Besace isotherme vert olive Lasclay portée à la main près d'un mur de pierre, au coucher du soleil, pour transporter ses collations au frais.
Savon hydratant à la glycérine et huile d'asclépiade	savon	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/savon-huile-asclepiade-lasclay-duo-2.png?v=1784231507	1254	1254	
