id,date_premier_courriel,mois,theme,sous_theme,bogue,langue,pays,no_commande,date_commande,delai_jours,etiquettes,sujet
8fee4557-5bd1-40c0-9453-b874ad3ea05c,2025-12-08,2025-12,question_pre_achat,,,fr,,,,,ADMIN/Embauches/Helpers,Re: Nous avons besoin d'un coup de main 💪
73992cdc-5bfe-4de1-a84d-51062ef29d71,2026-06-21,2026-06,question_pre_achat,taille|chaleur_performance|prix,,fr,,,,,Support/R&D/Idées de produits|Support/⚡ Ventes - info pré-achat,Re: Il n’y a pas de bouton pour ajouter le coussin avec défauts dans le panier
1930e1e4-c771-4c5e-b57d-da585d35baae,2025-09-01,2025-09,probleme_produit_garantie,,,fr,,,,,Support/R&D/Idées de produits,Re: Fwd: suggestion de produit
f3385b7d-e637-49b9-ad50-1818559dd895,2025-09-20,2025-09,autre,,,fr,,,,,Support/R&D/Idées de produits,Article
c55f00a9-9b87-4dcd-bd39-186c12c0cbd8,2025-09-12,2025-09,probleme_produit_garantie,,,fr,,,,,Support/R&D/Idées de produits,Re: Grande Prévente 2025 - Produits d'asclépiade
c0ad261a-9521-4a0a-97a6-3aa6a6b7911c,2025-09-05,2025-09,autre,,,en,,,,,Support/R&D/Idées de produits,Message from Marie Dionne
35e6dfdc-0cc0-458e-84fd-a8b0e8585b5a,2025-11-11,2025-11,probleme_produit_garantie,,,fr,CA,L-40837,2025-11-03,8,Support/Réponses / Responses/FR/🤔Problèmes et erreurs/item manquant reship,Re: Une commande L-40837 a été livrée
993a9b0c-1d74-4d0a-a86c-5ff3f5dce5c0,2025-11-07,2025-11,probleme_produit_garantie,,,fr,CA,L-40776,2025-11-02,5,Support/Réponses / Responses/FR/🤔Problèmes et erreurs/item manquant reship,Re: Une commande L-40776 a été livrée
db06edff-6e84-4349-94b1-abfc4cb73df8,2026-01-08,2026-01,modification_annulation_commande,,,en,US,L-42209,2025-11-29,40,Support/Mise à jour commande|Support/USA,Order number L-42209
1a4ebd28-b75e-4e75-9965-c9f870e9780c,2025-11-08,2025-11,suivi_livraison,,,en,US,L-40388,2025-10-23,16,Support/Mise à jour commande|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Try Milkweed Products: you could win the trip of a lifetime 🦋
78ff06b3-012a-4f2e-b5e6-ea029f2b16d3,2026-04-05,2026-04,modification_annulation_commande,,,en,,,,,Support/Mise à jour commande|Opérations/🌱 Problème germination bombes ou graines ❗,Re: Plant milkweed - Huge discount on seeds! 🦋
8592ae5d-ca5a-44ab-bdeb-b840958e739c,2026-03-15,2026-03,modification_annulation_commande,,,fr,CA,L-48445,2026-03-15,0,Support/Mise à jour commande,Re: Commande L-48445
9e577f6c-491d-443d-b9da-88f2a5a04592,2026-03-30,2026-03,modification_annulation_commande,,,en,US,L-48338,2026-03-14,16,Support/Mise à jour commande,Re: Order L-48338 confirmed
237ce7a5-f561-499a-ac89-8e6334b1545a,2026-03-24,2026-03,modification_annulation_commande,,,fr,CA,L-48688,2026-03-20,4,Support/Mise à jour commande,Re: Commande L-48688
324857e8-0bdf-41d9-813e-bef628660dbf,2026-03-13,2026-03,modification_annulation_commande,,,fr,CA,L-47094,2026-02-16,25,Support/Mise à jour commande,Re: Commande L-47094
9c7b3721-70aa-4735-a31e-e030878b8de7,2026-03-14,2026-03,modification_annulation_commande,,,en,US,L-47677,2026-03-01,13,Support/Mise à jour commande,Re: A shipment from order L-47677 is on the way
2c1094e4-8244-4924-b3f2-88f64b611ac2,2026-03-17,2026-03,modification_annulation_commande,,,en,,,,,Support/Mise à jour commande,Message from Julie Couch
877b8d0e-6c40-46ae-8ade-d4e9c1c7266d,2026-03-10,2026-03,modification_annulation_commande,,,en,US,L-47650,2026-03-01,9,Support/Mise à jour commande,Re: Order L-47650
cfe57781-3c26-48b8-a473-b89268999faa,2026-03-12,2026-03,modification_annulation_commande,,,en,US,L-47431,2026-02-25,15,Support/Mise à jour commande,Re: A shipment from order L-47431 is on the way
3d050607-50a4-4ab9-b61d-8da0068702f9,2026-02-28,2026-02,modification_annulation_commande,,,fr,CA,L-47622,2026-02-28,0,Support/Mise à jour commande,Re: L-47622
08988713-8d2a-4121-8622-0bf824c0680d,2026-02-19,2026-02,modification_annulation_commande,,,fr,CA,L-46982,2026-02-12,7,Support/Mise à jour commande,Re: Commande L-46982
9a0fdb1e-68ac-4678-a435-bd5f6fe8fe64,2026-03-05,2026-03,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,RE: Livraison d'une commande
dddacda9-79b5-418f-9471-26ef0e989878,2026-03-05,2026-03,modification_annulation_commande,,,fr,CA,L-47558,2026-02-27,6,Support/Mise à jour commande,Re: Une commande L-47558 est en transit
397e6a49-7412-4285-a87f-0939b6ea1a1f,2025-12-04,2025-12,modification_annulation_commande,,,en,CA,L-45243,2026-01-03,,Support/Mise à jour commande,Re: Commande toujours pas arrivée
2b0bf058-f3f7-47a9-910e-a7c5c4bcd3fc,2025-11-30,2025-11,modification_annulation_commande,,,fr,CA,L-43267,2025-12-08,,Support/Mise à jour commande,Re: Commande non-reçue
9a288551-d5cd-4777-af8a-316581ca0fcb,2026-02-01,2026-02,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,Re: Suivi de commande
77f189ba-0cce-4850-870b-a42a187ba0f8,2025-12-19,2025-12,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,Re: Message de Lasclay
5d1e8e1d-9337-4f5d-9876-ca0bde366483,2025-12-31,2025-12,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,Re: Comment obtenir le certificat de 25$
0b94fa1a-1909-41d2-bc97-b75071163273,2025-12-24,2025-12,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande|XPRESS MANTEAU,Message from François Paquette
71a9f290-88eb-443b-9fff-27ac0c52479a,2025-11-20,2025-11,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,Re: manteau
24afaf1f-cd47-422f-90f2-f901d49b2577,2025-12-15,2025-12,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,Re:
a56c3e8c-0ed0-4cfc-a5f3-f7a546f82514,2025-11-25,2025-11,modification_annulation_commande,,,fr,CA,L-40212,2025-10-17,39,Support/Mise à jour commande,Re: Commande L-40212
27a0464a-38c3-4a78-bf12-39e915490e20,2025-11-21,2025-11,modification_annulation_commande,,,fr,,,,,Support/Mise à jour commande,Re: L41574
22065c60-528d-442c-a59e-7544ba354622,2025-11-18,2025-11,modification_annulation_commande,,,fr,CA,L-39494,2025-09-14,65,Support/Mise à jour commande,Re:
bae228e5-8d45-4a94-b5c8-6906efb265fd,2025-10-30,2025-10,modification_annulation_commande,,,fr,CA,L-40127,2025-10-12,18,Support/Mise à jour commande,Re: Commande no. L-40127
d89872a9-46d5-408d-9f02-b4d9c2e05ab0,2025-09-22,2025-09,modification_annulation_commande,,,fr,CA,L-39104,2025-09-12,10,Support/Mise à jour commande,Re: Rappel: Votre commande Lasclay vous attend 😊
aba854a9-c57d-4602-87dc-e69c5fb57cba,2025-11-26,2025-11,modification_annulation_commande,,,fr,CA,L-41031,2025-11-08,18,Support/Mise à jour commande,Re: Commande L-41031
001ca2c2-976a-4666-aff9-51e64e69a22d,2025-11-15,2025-11,modification_annulation_commande,,,fr,CA,L-41278,2025-11-13,2,Support/Mise à jour commande,Re: Bonjour
1e97e40e-8917-42dc-9a93-d7deaa24ccc2,2025-12-13,2025-12,modification_annulation_commande,,,fr,,,,,Support/R&D/Mitaine,Re: Mitaines de couleur pour Vélo
6782432b-889a-4043-a5ac-858569dc17c5,2025-09-27,2025-09,suivi_livraison,saisie,,en,,,,,Support/🚚Suivi d'expédition/Problème de livraison,Re: My recent order
80cbf801-318a-43e3-b21f-e6ba8ff3db3c,2025-09-05,2025-09,suivi_livraison,,,en,,,,,Support/🚚Suivi d'expédition/Problème de livraison|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Milkweed seeds
cfeadcdd-334c-4782-81ff-14a9c85dad26,2025-09-06,2025-09,suivi_livraison,,,en,,,,,Support/🚚Suivi d'expédition/Problème de livraison|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Fall 2025 Milkweed Products Presale
a67659af-1349-41ac-b399-daf03c79b2ce,2025-09-06,2025-09,suivi_livraison,,,fr,CA,L-38445,2025-08-26,11,Support/🚚Suivi d'expédition/Problème de livraison,Re: Commande L-38445
b96ff388-b6e3-45cc-b884-93304bbdfd5d,2025-09-18,2025-09,suivi_livraison,,,en,US,L-38630,2025-09-01,17,Support/🚚Suivi d'expédition/Problème de livraison,Re: Fwd: URGENT Re: A shipment from order L-38630 is NOT on the way
233a8840-c934-438e-a407-c46974d1dbbb,2025-09-23,2025-09,suivi_livraison,,,en,,,,,Support/🚚Suivi d'expédition/Problème de livraison,Re: Package not delivered
ac76fc19-f45b-44cf-803d-ab9e95bd2cd2,2025-09-21,2025-09,suivi_livraison,,,en,US,L-38983,2025-09-09,12,Support/🚚Suivi d'expédition/Problème de livraison,L-38983
055d2973-ba9a-4abf-b2e6-02db975b02d4,2026-04-29,2026-04,retour_echange_remboursement,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗|Support/↩️ RETOURS - ECHANGES,Re: Try Milkweed Products: you could win the trip of a lifetime 🦋
8f39e10e-ec01-4577-bcc3-67c405b670c4,2026-05-12,2026-05,retour_echange_remboursement,,,fr,,,,,Opérations/🌱 Problème germination bombes ou graines ❗|Support/↩️ RETOURS - ECHANGES,Re: Problème de germination
6bfe71d6-0a9c-4fad-b55d-9e5470027888,2026-04-06,2026-04,retour_echange_remboursement,,,en,US,L-36569,2025-06-07,303,Opérations/🌱 Problème germination bombes ou graines ❗|Support/↩️ RETOURS - ECHANGES,Re: Order L-36569 confirmed
724987bf-2326-4a23-ae2e-bc91d1b6d9db,2026-05-05,2026-05,retour_echange_remboursement,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗|Support/↩️ RETOURS - ECHANGES|Support/⚡ Ventes - info pré-achat,Re: Try Milkweed Products: you could win the trip of a lifetime 🦋
6e4e2c70-7d28-4b6b-a687-9b8952ff9f5c,2026-05-02,2026-05,retour_echange_remboursement,,,fr,,,,,Opérations/🌱 Problème germination bombes ou graines ❗|Support/↩️ RETOURS - ECHANGES,Re: Lancement de la Vente d'été 2026
f41f66a1-8a76-4d58-88b4-5cb37d9ffe07,2026-03-23,2026-03,probleme_produit_garantie,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗,Message from Jo-al Dench
9acf01f5-acc6-4718-81a2-2819f6821c90,2026-03-16,2026-03,probleme_produit_garantie,,,fr,,,,,Opérations/🌱 Problème germination bombes ou graines ❗,Re: Plant milkweed - Huge discount on seeds! 🦋
cc26d04a-f025-48fb-8965-12d66f760b2f,2026-04-04,2026-04,probleme_produit_garantie,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗,Re: Plant milkweed - Huge discount on seeds! 🦋
a510c7a9-ad17-4f51-9cdb-2803405c5a48,2026-04-07,2026-04,probleme_produit_garantie,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗,Re: Plant milkweed - Huge discount on seeds! 🦋
07dbb08c-1790-4257-9bf9-14c5d56787e1,2026-04-04,2026-04,probleme_produit_garantie,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗,Re: Plant milkweed - Huge discount on seeds! 🦋
044ed3bd-285f-49e0-92cb-fc00bf6e333d,2025-11-22,2025-11,probleme_produit_garantie,,,en,,,,,Opérations/🌱 Problème germination bombes ou graines ❗,Re: Try Milkweed Products: you could win the trip of a lifetime 🦋
c719884a-04e7-451f-aceb-179fb312029d,2025-08-15,2025-08,probleme_produit_garantie,,,en,US,L-37659,2025-07-04,42,Opérations/🌱 Problème germination bombes ou graines ❗,Re: Order L-37659
94117996-bca1-446c-a0d0-bb093342cbf6,2025-09-11,2025-09,probleme_produit_garantie,,,fr,CA,L-37613,2025-07-03,70,Support/Réponses / Responses/FR/🤔Problèmes et erreurs/Produit défectueux,Re: Commande L-37613 confirmée
36c435aa-ae6c-408e-8552-1d0c25932dd3,2025-10-02,2025-10,probleme_produit_garantie,,,fr,CA,L-39251,2025-09-13,19,Support/Réponses / Responses/FR/🤔Problèmes et erreurs/Produit défectueux,Re: Une commande L-39251 a été livrée
97fa804d-b8b4-4cd9-9a5a-1475d5a51261,2025-09-27,2025-09,question_pre_achat,taille|origine_fabrication,,fr,,,,,Support/Quantité d'isolant,Re: Quantité pour couette
606cd6bd-7d77-48da-b5e2-e42e7f30be36,2025-12-10,2025-12,suivi_livraison,,,fr,CA,L-43595,2025-12-10,0,Support/RÉPONSES PRIORITAIRES,Re: Commande L-43595 confirmée
741f6896-d63d-4d5b-a4e2-63bea8f149be,2026-02-18,2026-02,retour_echange_remboursement,,,en,US,L-46015,2026-01-26,23,Support/↩️ RETOURS - ECHANGES|Support/USA,Re: Product Flaw
d24c8a5f-d99a-4664-9632-f7c228858eaf,2026-04-14,2026-04,retour_echange_remboursement,,,fr,CA,L-44632,2025-12-21,114,Support/↩️ RETOURS - ECHANGES,Re: Rép. : retour commande L-44 632 :-(bordereau pre-Paye?)
732d1b45-a76d-4162-b1bd-682464ec210f,2026-02-21,2026-02,retour_echange_remboursement,,,fr,CA,L-46996,2026-02-12,9,Support/↩️ RETOURS - ECHANGES,Re: Commande L-46996
956f0a27-a075-4971-b246-5bafa432d24d,2026-03-23,2026-03,retour_echange_remboursement,,,fr,CA,L-48171,2026-03-11,12,Support/↩️ RETOURS - ECHANGES,Re: Retour Commande L-48171
5f1235e4-6e7f-4916-875c-630484d486e3,2026-02-10,2026-02,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Commentaire
957b2cb8-97e8-4b61-8c12-272fb5623b53,2026-03-09,2026-03,retour_echange_remboursement,,,fr,CA,L-43158,2025-12-07,92,Support/↩️ RETOURS - ECHANGES,Re : Re: Commande L-43158
e416b1d9-b241-4bab-b3d9-788e3a2a51f6,2026-03-07,2026-03,retour_echange_remboursement,,,en,,,,,Support/↩️ RETOURS - ECHANGES,Re: Return items
7511cbcc-9acc-4284-8a15-d57ac0782877,2026-02-04,2026-02,retour_echange_remboursement,,,fr,CA,L-46193,2026-01-30,5,Support/↩️ RETOURS - ECHANGES,Re: Retour
c65210dc-79cb-4196-aae6-4051482cf7c8,2026-01-24,2026-01,retour_echange_remboursement,,,fr,CA,L-41394,2025-11-16,69,Support/↩️ RETOURS - ECHANGES,Re: Numéro de commande L-41394
6cc506cf-2350-4467-b01e-7e3ba9e88a43,2026-02-19,2026-02,retour_echange_remboursement,,,fr,CA,L-46061,2026-01-27,23,Support/↩️ RETOURS - ECHANGES,Re: Commande L-46061
956c41eb-ba6e-4065-9273-39a1da70cc68,2026-01-14,2026-01,retour_echange_remboursement,,,en,,,,,Support/↩️ RETOURS - ECHANGES,Re: neck warmer
59e7d9ce-4391-479c-bcf4-9d4090669cfb,2026-02-12,2026-02,retour_echange_remboursement,,,fr,CA,L-46055,2026-01-27,16,Support/↩️ RETOURS - ECHANGES,Re: Une commande L-46055 a été livrée
0acd2078-8017-4b40-8d01-25b8d8c0ac1f,2026-02-07,2026-02,retour_echange_remboursement,,,fr,CA,L-46474,2026-02-04,3,Support/↩️ RETOURS - ECHANGES,Re: Une commande L-46474 a été livrée
0fa7551c-d723-4a58-826f-872470bd9517,2026-02-12,2026-02,retour_echange_remboursement,,,fr,CA,L-46216,2026-01-30,13,Support/↩️ RETOURS - ECHANGES,Re: Commande L-46216
04f9d9ec-d7cb-4868-bf35-d56b51e43a7b,2026-02-03,2026-02,retour_echange_remboursement,,,fr,CA,L-45200,2026-01-02,32,Support/↩️ RETOURS - ECHANGES,Re: Problème avec les tuques jaunes
2334e18e-e5b7-49b8-84d1-b1589d41428e,2026-01-01,2026-01,retour_echange_remboursement,,,fr,CA,L-36198,2025-05-31,215,Support/↩️ RETOURS - ECHANGES|Support/review à traiter|XPRESS MANTEAU,Re: COMMANDE L-36198
73228c5c-64dd-4361-8b31-bed7309fd880,2026-01-27,2026-01,retour_echange_remboursement,,,en,,,,,Support/↩️ RETOURS - ECHANGES,Re: Problem with the yellow toques
8d6b651b-cc8a-4376-ab39-0d93c63bd3f5,2025-08-02,2025-08,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Suivi j'apprécierais une réponse :Rien ne va plus avec mon zipper!
8533b1e2-e0e0-4f15-9ca5-d51d5b8190ae,2026-01-24,2026-01,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Votre retour Lasclay est approuvé (HR3BTP23)
fa80c212-ba15-4a7a-8429-e85772f6e556,2026-02-08,2026-02,retour_echange_remboursement,,,fr,CA,L-46084,2026-01-28,11,Support/↩️ RETOURS - ECHANGES,Re: Une commande L-46084 a été livrée
4a3f8700-5698-40f4-a97b-77d36ce1563f,2025-12-27,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES|Support/review à traiter,Re: Est-ce que Lasclay fait vraiment un Boxing Day?
02b20dc7-38f1-4674-ac5c-aa1ee6d95aac,2026-02-01,2026-02,retour_echange_remboursement,,,fr,CA,L-46053,2026-01-27,5,Support/↩️ RETOURS - ECHANGES,Message from Julie Bénard
68c42c0a-01a3-4867-9c3b-376ef3ffebd2,2025-12-31,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Défaut de fabrication
15715dd5-6531-4701-a391-a89212ff1b36,2026-01-06,2026-01,retour_echange_remboursement,,,fr,CA,L-44564,2025-12-20,17,Support/↩️ RETOURS - ECHANGES,Re: Commande L-44564
8fd1404e-0dbc-4c4d-948b-e11438f40886,2025-11-29,2025-11,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Rencontre
ca3e10d6-aec8-4168-bf2f-6f74a81c9824,2025-12-05,2025-12,retour_echange_remboursement,,,fr,CA,L-41547,2025-11-19,16,Support/↩️ RETOURS - ECHANGES,Re: COMMANDE L-41547
2161f7ef-16ee-43bf-b6b3-1907a76ba58a,2025-12-22,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Suivi de commande - on continue de travailler fort
8473ddf0-9007-45ef-9837-b192a5f765ec,2025-12-21,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Suivi de commande - on continue de travailler fort
003ccbc4-11a2-44d2-af7b-f56b6bc80cf6,2025-12-20,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES|Support/review à traiter,Re: Suivi de commande - on continue de travailler fort
b4bb739d-9798-4da5-ac46-18cb3d8bbab6,2025-12-20,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES|Support/review à traiter,Re: Suivi de commande - on continue de travailler fort
ff1c8090-f7c9-46d2-8d09-17e324c5840c,2025-12-20,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Suivi de commande - on continue de travailler fort
4f046b5b-f9ec-4869-9dca-541c560a893a,2025-12-20,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Suivi de commande - on continue de travailler fort
cce01101-bce5-44e0-bca5-ce36160d6893,2025-12-20,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Suivi de commande - on continue de travailler fort
cee0251a-43db-48a0-9294-e42d64957083,2025-12-02,2025-12,retour_echange_remboursement,,,fr,CA,L-41004,2025-11-08,24,Support/↩️ RETOURS - ECHANGES,Re: Concours de novembre - fin bientôt 🚨
158e65b9-807d-4cbf-ac3a-f76933533819,2025-12-05,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Mitaines trop petites
575a432d-0b88-4721-a8d0-a0767d67e491,2025-12-08,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Concours de novembre - fin bientôt 🚨
bea0810d-9a9c-4e97-aa15-6d3299d93b55,2025-12-06,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Concours de novembre - fin bientôt 🚨
63598d39-960d-44fb-914d-f732869dd0bf,2025-12-04,2025-12,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Retour
85760429-e0df-4f24-b6f6-d1ce7efdec15,2025-11-30,2025-11,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES|Support/⚡ Ventes - info pré-achat,Re: Panier d'achat toujours ouvert. Des questions? 😊
a5f9e047-5158-4f48-8bd6-da9bb4adf7c1,2025-11-17,2025-11,retour_echange_remboursement,,,fr,CA,L-41078,2025-11-09,8,Support/↩️ RETOURS - ECHANGES,Re: Une commande L-41078 a été livrée
fe991092-a09f-454a-8ed9-45d6b72b61f6,2025-11-18,2025-11,retour_echange_remboursement,,,fr,CA,L-41245,2025-11-13,5,Support/↩️ RETOURS - ECHANGES,Re: Commande L-41245 confirmée
9322ab87-85eb-47ee-b437-557c1a2d90e8,2025-11-03,2025-11,retour_echange_remboursement,,,en,CA,L-40263,2025-10-19,15,Support/↩️ RETOURS - ECHANGES,Re: My order Order L-40263
7319304b-0589-40b6-a3dd-6772e4dc57c1,2025-11-25,2025-11,retour_echange_remboursement,,,fr,CA,L-41123,2025-11-10,15,Support/↩️ RETOURS - ECHANGES,Re: Commande L-41123
4a590c9a-4219-4f57-bd56-bd92c7098fe4,2025-11-12,2025-11,retour_echange_remboursement,,,fr,CA,L-40891,2025-11-05,7,Support/↩️ RETOURS - ECHANGES,Re: Une commande L-40891 a été livrée
804b5614-c9ca-4bb8-ad01-3482fc22fe1c,2025-10-20,2025-10,retour_echange_remboursement,,,fr,CA,L-38679,2025-09-03,47,Support/↩️ RETOURS - ECHANGES,Re: Une commande L-38679 a été livrée
31cfdb6a-5087-4f94-aaec-588a5064a6b2,2025-10-15,2025-10,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Défectuosités
c0f3986a-1e6c-41dc-871d-743712245cef,2025-09-07,2025-09,retour_echange_remboursement,,,fr,,,,,Support/↩️ RETOURS - ECHANGES,Re: Demande de retour
bf631a13-4aa9-415d-94cc-fef973618277,2026-02-18,2026-02,question_pre_achat,entretien,,fr,,,,,Support/review à traiter,Re: Petite information
0cfee526-e021-45f8-9559-bcbffd5f21f2,2025-12-31,2025-12,suivi_livraison,,,en,CA,L-44046,2025-12-13,18,Support/review à traiter,Re: A shipment from order L-44046 has been delivered
1246c62e-342f-46a5-8adc-24c883d7663e,2025-12-20,2025-12,suivi_livraison,,,fr,,,,,Support/review à traiter,Re: [External] Suivi de commande - on continue de travailler fort
c0cef03d-3b5a-4326-bf03-a9d2f2dbfeb8,2025-12-08,2025-12,question_pre_achat,chaleur_performance|delai_expedition,,fr,,,,,Support/review à traiter|Support/⚡ Ventes - info pré-achat,Re: Suivi de commande - forte demande
c1876ab8-36c4-4bbe-9f8a-f16b8d089f2b,2025-12-04,2025-12,reponse_marketing,,,fr,,,,,Support/review à traiter,Re: Essayez nos produits d’asclépiade : vous pourriez gagner le voyage d’une vie 🦋
14bf0dd1-6b1b-4888-b169-e2345f3263fd,2025-11-30,2025-11,suivi_livraison,,,fr,,,,,Support/review à traiter,Re: Suivi de ta précommande de manteau d'asclépiade
5b7149d6-eafc-4b5a-8671-c6881aae0c69,2025-11-26,2025-11,wholesale_b2b,,,fr,,,,,Support/review à traiter,Re: Découvrez nos sections Collaborations et Matières 🍂
2cc26eee-ef23-43d3-8982-f0d4cb5aaad7,2025-11-14,2025-11,autre,,,fr,,,,,Support/review à traiter,Re: Merci!
c68b2889-f296-418b-8745-22cb9a171958,2025-11-21,2025-11,autre,,,fr,,,,,Support/review à traiter,Re: Commande
39f1e3d1-bda3-4f3c-ab9e-4cf2cee1d9cb,2025-11-19,2025-11,suivi_livraison,,,fr,,,,,Support/review à traiter,Re: Suivi de commande - mitaines urbaines d'asclépiade
9d929561-7750-487c-bec3-87ff9426a19e,2025-11-03,2025-11,question_pre_achat,,,en,CA,L-40601,2025-10-29,5,Support/review à traiter,Re: Commande L-40601
0e96718c-19ed-4a02-a6d9-f274bf9deb61,2025-10-17,2025-10,suivi_livraison,,,fr,CA,L-38581,2025-08-31,47,Support/review à traiter,Re: Commande
978ac3a6-4df4-438c-815b-8151e4e2c163,2025-10-01,2025-10,modification_annulation_commande,,,fr,CA,L-39979,2025-09-29,2,Support/Suivi de commande,Re: Suivi de votre commande L-39979
cf51aa84-75d2-4185-a70b-62738cbe5fbe,2025-09-13,2025-09,modification_annulation_commande,,,fr,CA,L-39260,2025-09-13,0,Support/Suivi de commande,Re: Rappel: Votre commande Lasclay vous attend 😊
d317212a-657d-448f-89c1-db3dd260bb9d,2025-09-29,2025-09,modification_annulation_commande,,,fr,CA,L-39170,2025-09-13,16,Support/Suivi de commande,Re: Date de livraison
7c25af50-e6b0-481f-b7f2-f8acf29d1c13,2025-09-26,2025-09,suivi_livraison,,,fr,CA,L-39925,2025-09-25,1,Support/🚚Suivi d'expédition,Re: Livraison de commande
e06149f2-4d8f-4fa7-ae8b-d2cb73380dfb,2025-10-08,2025-10,suivi_livraison,,,en,,,,,Support/🚚Suivi d'expédition,Re: My order..
2ef2930e-ba4f-4c23-aab2-ba13d2c0c877,2025-10-07,2025-10,suivi_livraison,,,en,US,L-39889,2025-09-23,14,Support/🚚Suivi d'expédition,Re: Order L-39889 confirmed
e76a140e-1ac1-4aec-9918-ee36ed9d831a,2025-09-16,2025-09,suivi_livraison,,,en,US,L-38931,2025-09-08,8,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Seeds
e372da31-90d4-451e-a5f3-0f8f5178ac08,2025-09-17,2025-09,suivi_livraison,,,en,US,L-38909,2025-09-07,10,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: A shipment from order L-38909 is on the way
9e1b47e2-8917-42fd-ae1a-3f5337048ea2,2025-09-11,2025-09,suivi_livraison,,,en,US,L-24765,2024-09-20,356,Support/🚚Suivi d'expédition,Re: Order L-24765 confirmed
74d9d5d2-e173-468c-a8c4-4cf872a391ce,2025-09-21,2025-09,suivi_livraison,,,en,,,,,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Milkwood seeds
591f9536-9191-46d4-b305-453f0b2134ae,2025-09-21,2025-09,suivi_livraison,,,en,US,L-38780,2025-09-05,16,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Order L-38780 confirmed
0e6f5f56-3b99-4cff-a081-3872e063364b,2025-09-21,2025-09,suivi_livraison,,,en,US,L-39091,2025-09-12,9,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Order L-39091 confirmed
5e731cb3-805a-46e4-9aab-5506e3fdef33,2025-09-20,2025-09,suivi_livraison,,,fr,CA,L-39422,2025-09-13,7,Support/🚚Suivi d'expédition,Re: Commande L-39422 confirmée
81538ccf-3de4-451a-99f7-e4d83d6bb627,2025-09-17,2025-09,suivi_livraison,,,en,US,L-39081,2025-09-12,5,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Order L-39081 confirmed
c4ebf757-c9b4-4a10-88ad-087c58ac4ff4,2025-09-19,2025-09,suivi_livraison,,,en,US,L-38845,2025-09-06,13,Support/🚚Suivi d'expédition,Re: Order
